1699625103.4102614,0.3,0.3
1699625103.911866,0.3,0.3
1699625104.4135096,0.3,0.3
1699625104.915518,0.3,0.3
1699625105.417499,0.0375,0.3
1699625105.9194248,0.0375,0.3
1699625106.4210699,0.3,0.18
1699625106.9226782,0.18,0.3
1699625107.4243484,0.0375,0.3
1699625107.927146,0.3,0.3
1699625108.4291415,0.0375,0.3
1699625108.9310591,0.0375,0.3
1699625109.4325159,0.3,0.3
1699625109.9340866,0.0,0.3
1699625110.4362767,0.0,0.3
1699625110.9389365,0.0,0.3
1699625111.4403932,0.18,0.3
1699625111.9419086,0.3,0.3
1699625112.4435122,0.135,0.3
1699625112.9451833,0.3,0.3
1699625113.447104,0.18,0.3
1699625113.9490988,0.3,0.3
1699625114.450833,0.3,0.3
1699625114.952815,0.3,0.18
1699625115.4545074,0.18,0.3
1699625115.9561641,0.3,0.3
1699625116.457744,0.3,0.3
1699625116.959308,0.3,0.18
1699625117.460905,0.3,0.3
1699625117.968491,0.3,0.3
1699625118.4701505,0.3,0.3
1699625118.971728,0.3,0.3
1699625119.47335,0.3,0.3
1699625119.97498,0.3,0.3
1699625120.4767313,0.135,0.3
1699625120.9784343,0.135,0.3
1699625121.4810412,0.3,0.3
1699625121.9838555,0.0,0.3
1699625122.4862273,0.0375,0.3
1699625122.988543,0.3,0.3
1699625123.4910767,0.0,0.3
1699625123.9925194,0.0,0.3
1699625124.4939673,0.0375,0.3
1699625124.9954407,0.18,0.3
1699625125.4969065,0.135,0.3
1699625125.9983873,0.3,0.3
1699625126.4998496,0.0375,0.3
1699625127.0013351,0.3,0.3
1699625127.502833,0.135,0.3
1699625128.0044374,0.3,0.3
1699625128.506039,0.3,0.3
1699625129.0077436,0.3,0.3
1699625129.5097728,0.3,0.3
1699625130.0115845,0.18,0.3
1699625130.5133283,0.3,0.3
1699625131.0150664,0.3,0.3
1699625131.5167336,0.3,0.3
1699625132.0183918,0.3,0.18
1699625132.5199385,0.3,0.3
1699625133.0215852,0.3,0.18
1699625133.5232558,0.3,0.3
1699625134.0244582,0.0375,0.3
1699625134.5260625,0.3,0.3
1699625135.027601,0.0375,0.3
1699625135.5291674,0.11249999999999999,0.3
1699625136.030732,0.3,0.3
1699625136.5322917,0.0375,0.3
1699625137.034074,0.135,0.3
1699625137.5357647,0.3,0.3
1699625138.037437,0.0375,0.3
1699625138.5394588,0.0375,0.3
1699625139.0416527,0.3,0.3
1699625139.5436995,0.0,0.3
1699625140.0462534,0.0375,0.3
1699625140.5483925,0.3,0.3
1699625141.0504353,0.18,0.3
1699625141.5524325,0.18,0.3
1699625142.0540955,0.3,0.3
1699625142.55558,0.3,0.3
1699625143.0594733,0.3,0.3
1699625143.560968,0.18,0.3
1699625144.0624697,0.3,0.3
1699625144.5648906,0.3,0.3
1699625145.0664232,0.3,0.3
1699625145.56812,0.3,0.3
1699625146.0702293,0.3,0.18
1699625146.5718594,0.3,0.3
1699625147.0736456,0.3,0.3
1699625147.5755017,0.3,0.18
1699625148.0772731,0.3,0.3
1699625148.578938,0.3,0.3
1699625149.0805376,0.0375,0.3
1699625149.5820918,0.0375,0.3
1699625150.0836422,0.3,0.3
1699625150.5851686,0.0,0.3
1699625151.0867274,0.0375,0.3
1699625151.588306,0.18,0.3
1699625152.089915,0.3,0.3
1699625152.5914447,0.0,0.3
1699625153.092976,0.0375,0.3
1699625153.5944865,0.18,0.3
1699625154.0960977,0.18,0.3
1699625154.5978405,0.18,0.3
1699625155.0998187,0.18,0.3
1699625155.6017244,0.3,0.3
1699625156.1032743,0.3,0.3
1699625156.604517,0.135,0.3
1699625157.1061542,0.3,0.3
1699625157.6082385,0.3,0.3
1699625158.1107125,0.3,0.3
1699625158.6132228,0.3,0.3
1699625159.1144538,0.3,0.3
1699625159.6159437,0.3,0.3
1699625160.117412,0.3,0.3
1699625160.6189892,0.3,0.3
1699625161.1205087,0.3,0.3
1699625161.6220365,0.3,0.3
1699625162.1235673,0.0375,0.3
1699625162.6250432,0.18,0.3
1699625163.1267097,0.3,0.3
1699625163.6282585,0.0375,0.3
1699625164.129903,0.0375,0.3
1699625164.6315837,0.3,0.3
1699625165.1331904,0.0375,0.3
1699625165.6345341,0.0375,0.3
1699625166.1361632,0.3,0.3
1699625166.637769,0.0,0.3
1699625167.139411,0.0,0.3
1699625167.6415377,0.0375,0.3
1699625168.1430905,0.3,0.3
1699625168.6445253,0.3,0.3
1699625169.146104,0.135,0.3
1699625169.6476624,0.3,0.3
1699625170.1492162,0.3,0.3
1699625170.6507583,0.11249999999999999,0.3
1699625171.1523392,0.3,0.18
1699625171.653888,0.3,0.18
1699625172.155423,0.18,0.3
1699625172.6570404,0.3,0.3
1699625173.1586425,0.3,0.3
1699625173.6605568,0.3,0.18
1699625174.162432,0.3,0.3
1699625174.6650033,0.3,0.3
